ID   alpha   eta   MF_VV   MF_RPE   MB_VV   MB_SPE   MB_UNC  pupil   dw   corr_value   corr_error
05   3.308229e-02    2.159504e-02    4.366659e-01    -4.366659e-01   0    6.466116e-01   6.466116e-01    -9.838587e-04   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    5.986302e-01    4.013698e-01   3.017909e-01    8.356772e-01   6.982091e-01    -7.553295e-02   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.119085e-01    3.880915e-01   2.974977e-01    7.025023e-01   7.025023e-01    -6.969013e-02   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.222200e-01    -4.222200e-01   0    6.326480e-01   6.326480e-01    1.120082e-01   5.000000e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.119085e-01    3.880915e-01   2.952737e-01    7.047263e-01   7.047263e-01    -1.166873e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.247474e-01    3.752526e-01   3.104923e-01    6.895077e-01   6.895077e-01    5.694131e-03   8.324873e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.371616e-01    3.628384e-01   3.253823e-01    6.746177e-01   6.746177e-01    -2.130526e-01   7.929293e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.247474e-01    3.752526e-01   3.126683e-01    6.873317e-01   6.873317e-01    -2.456551e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.082520e-01    -4.082520e-01   0    6.189859e-01   6.189859e-01    2.120217e-02   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.371616e-01    3.628384e-01   3.275112e-01    6.724888e-01   6.724888e-01    -1.970869e-01   1   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.947461e-01    6.052539e-01   0    8.395584e-01   6.056189e-01    2.175243e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.147693e-01    5.852307e-01   0    8.214281e-01   6.141356e-01    4.117655e-02   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.097558e-01    3.902442e-01   2.978296e-01    8.206911e-01   7.021704e-01    1.105275e-01   9.644670e-02   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.158027e-01    3.841973e-01   2.995989e-01    7.004011e-01   7.004011e-01    2.405069e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.341301e-01    -4.341301e-01   0    6.224683e-01   6.224683e-01    4.160755e-03   4.619289e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.491651e-01    -6.491651e-01   3.420336e-01    8.300564e-01   6.579664e-01    -2.467686e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.491651e-01    -6.491651e-01   3.399507e-01    8.300564e-01   6.600493e-01    2.416737e-01   1   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.226660e-01    3.773340e-01   2.913980e-01    7.086020e-01   7.086020e-01    -3.940617e-02   1   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.276893e-01    3.723107e-01   3.346474e-01    6.653526e-01   6.653526e-01    -5.823831e-02   1.522843e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.276893e-01    3.723107e-01   3.326094e-01    6.673906e-01   6.673906e-01    2.650412e-01   7.817259e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.197681e-01    5.802319e-01   0    8.466449e-01   6.090261e-01    -1.453867e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.285128e-01    3.714872e-01   3.147241e-01    6.852759e-01   6.852759e-01    -9.519778e-02   3.563830e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.389635e-01    -4.389635e-01   0    6.174692e-01   6.174692e-01    3.001254e-01   5.000000e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.351490e-01    3.648510e-01   3.067003e-01    6.932997e-01   6.932997e-01    1.799713e-02   8.602151e-02   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.400062e-01    3.599938e-01   3.490157e-01    8.381089e-01   6.509843e-01    -1.507107e-01   3.315789e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.408025e-01    3.591975e-01   3.295227e-01    6.704773e-01   6.704773e-01    2.669734e-01   3.076923e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.519156e-01    3.480844e-01   3.414787e-01    6.585213e-01   6.585213e-01    -3.905248e-01   NaN   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.244415e-01    5.755585e-01   0    8.731660e-01   6.041349e-01    3.362358e-01   3.481675e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.526855e-01    3.473145e-01   3.440017e-01    6.559983e-01   6.559983e-01    1.814821e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.434823e-01    -4.434823e-01   0    6.126837e-01   6.126837e-01    -9.904353e-02   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.472191e-01    3.527809e-01   3.216721e-01    6.783279e-01   6.783279e-01    -5.302914e-02   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.288109e-01    -4.288109e-01   0    5.994527e-01   5.994527e-01    2.425444e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.400062e-01    3.599938e-01   3.470218e-01    8.364898e-01   6.529782e-01    -1.533249e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.588899e-01    3.411101e-01   3.363206e-01    6.636794e-01   6.636794e-01    -6.314650e-02   4.619289e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.634310e-01    3.365690e-01   3.556995e-01    8.457511e-01   6.443005e-01    -2.529926e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.701746e-01    -6.701746e-01   3.506528e-01    8.364898e-01   6.493472e-01    3.111623e-01   9.238579e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.519156e-01    3.480844e-01   3.395278e-01    6.604722e-01   6.604722e-01    -1.640062e-02   1   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.745655e-01    3.254345e-01   3.480182e-01    6.519818e-01   6.519818e-01    -3.044437e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.146249e-01    -4.146249e-01   0    5.865075e-01   5.865075e-01    -1.227833e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.641755e-01    3.358245e-01   3.581680e-01    6.418320e-01   6.418320e-01    3.826000e-01   5.255102e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.752853e-01    3.247147e-01   3.720284e-01    6.279716e-01   6.279716e-01    -1.111442e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.480037e-01    3.519963e-01   3.430805e-01    6.569195e-01   6.569195e-01    -1.392396e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    4.009081e-01    -4.009081e-01   0    5.738419e-01   5.738419e-01    3.360482e-02   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.876452e-01    -3.876452e-01   0    5.614497e-01   5.614497e-01    -1.365505e-01   4.872449e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.596486e-01    3.403514e-01   3.572667e-01    8.457511e-01   6.427333e-01    7.987659e-02   4.322917e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.748210e-01    -3.748210e-01   0    5.493252e-01   5.493252e-01    2.062367e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.709082e-01    3.290918e-01   3.495515e-01    6.504485e-01   6.504485e-01    -1.203009e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.860276e-01    3.139724e-01   3.855894e-01    8.430566e-01   6.144106e-01    9.539913e-02   1   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.624210e-01    6.375790e-01   0    8.922823e-01   5.374625e-01    -5.386742e-02   7.329843e-02   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.634310e-01    3.365690e-01   3.537907e-01    6.462093e-01   6.462093e-01    -9.529203e-02   2.771739e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.835136e-01    -3.835136e-01   0    5.474510e-01   5.474510e-01    2.809457e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.745655e-01    3.254345e-01   3.677457e-01    6.322543e-01   6.322543e-01    -1.703866e-01   8.461538e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.853316e-01    3.146684e-01   3.620977e-01    6.379023e-01   6.379023e-01    -3.509146e-01   0   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.964146e-01    3.035854e-01   3.772626e-01    6.227374e-01   6.227374e-01    1.271842e-01   9.441624e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.708261e-01    -3.708261e-01   0    5.356288e-01   5.356288e-01    1.057652e-01   9.326425e-02   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.585583e-01    -3.585583e-01   0    5.240619e-01   5.240619e-01    2.214945e-01   3.903743e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.817953e-01    3.182047e-01   3.635979e-01    6.364021e-01   6.364021e-01    -4.423584e-03   1   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.466964e-01    -3.466964e-01   0    5.127447e-01   5.127447e-01    -1.844881e-01   2.564103e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.853316e-01    3.146684e-01   3.813992e-01    8.519977e-01   6.186008e-01    -1.289552e-01   9.639175e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    3.352269e-01    6.647731e-01   0    8.707719e-01   5.016720e-01    7.546156e-02   3.061224e-01   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    7.064579e-01    -7.064579e-01   3.907107e-01    8.490821e-01   6.092893e-01    -1.878542e-01   1   8.289353e-01   4.774802e-02
05   3.308229e-02    2.159504e-02    6.830866e-01    3.169134e-01   3.822733e-01    8.512877e-01   6.177267e-01    1.923822e-01   1   8.289353e-01   4.774802e-02
06   2.764636e-01    2.049385e-01    5.000000e-01    5.000000e-01   2.000000e-01    8.000000e-01   8.000000e-01    1.320994e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    5.000000e-01    5.000000e-01   2.000000e-01    8.000000e-01   8.000000e-01    -1.136601e-01   2.011173e-01   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.382318e-01    3.617682e-01   3.639508e-01    6.360492e-01   6.360492e-01    -1.377508e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    5.000000e-01    -5.000000e-01   0    8.000000e-01   8.000000e-01    -4.114506e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    5.000000e-01    5.000000e-01   2.000000e-01    8.000000e-01   8.000000e-01    -4.506037e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.617682e-01    -3.617682e-01   0    6.360492e-01   6.360492e-01    1.252953e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    5.000000e-01    5.000000e-01   2.000000e-01    8.000000e-01   8.000000e-01    -3.269298e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.382318e-01    3.617682e-01   3.639508e-01    6.360492e-01   6.360492e-01    1.151862e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    2.617524e-01    -2.617524e-01   0    5.056983e-01   5.056983e-01    -6.419888e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    1.893874e-01    -1.893874e-01   0    4.020612e-01   4.020612e-01    -1.640577e-01   6.018519e-02   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.382476e-01    2.617524e-01   4.943017e-01    8.735754e-01   5.056983e-01    1.078805e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    1.370287e-01    -1.370287e-01   0    3.196634e-01   3.196634e-01    -3.891646e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.106126e-01    1.893874e-01   3.930003e-01    6.069997e-01   6.069997e-01    2.669921e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.382318e-01    3.617682e-01   3.639508e-01    8.409877e-01   6.360492e-01    1.817020e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.382318e-01    3.617682e-01   3.639508e-01    6.360492e-01   6.360492e-01    2.488626e-01   1.370968e-01   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.382476e-01    2.617524e-01   4.943017e-01    5.056983e-01   5.056983e-01    1.532929e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.914523e-02    9.008548e-01   0    9.364620e-01   2.541521e-01    -1.443994e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.382476e-01    2.617524e-01   3.313630e-01    8.735754e-01   6.686370e-01    -2.597023e-01   4.013605e-01   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.106126e-01    1.893874e-01   5.979388e-01    4.020612e-01   4.020612e-01    1.612644e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.481988e-01    -3.481988e-01   0    4.070050e-01   4.070050e-01    -5.142032e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.382476e-01    2.617524e-01   4.943017e-01    5.056983e-01   5.056983e-01    -1.199019e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.629713e-01    -8.629713e-01   6.803366e-01    9.200841e-01   3.196634e-01    1.037928e+00   1.639344e-01   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    2.519345e-01    -2.519345e-01   0    3.235940e-01   3.235940e-01    7.249042e-03   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.106126e-01    -8.106126e-01   5.979388e-01    8.994847e-01   4.020612e-01    -1.085966e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.243911e-01    3.756089e-01   5.409094e-01    9.364620e-01   4.590906e-01    9.092330e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    1.822838e-01    -1.822838e-01   0    2.572772e-01   2.572772e-01    1.450722e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    1.318889e-01    -1.318889e-01   0    2.045512e-01   2.045512e-01    1.852572e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    5.865077e-01    4.134923e-01   4.753981e-01    5.246019e-01   5.246019e-01    -1.942911e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.542644e-02    -9.542644e-02   0    1.626308e-01   1.626308e-01    -1.807753e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.282333e-01    2.717667e-01   4.300563e-01    9.494834e-01   5.699437e-01    -2.805075e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.904450e-02    -6.904450e-02   0    1.293015e-01   1.293015e-01    -3.394123e-01   6.250000e-02   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.008233e-01    2.991767e-01   5.829092e-01    4.170908e-01   4.170908e-01    6.003641e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.106126e-01    1.893874e-01   3.054538e-01    7.699384e-01   6.945462e-01    -4.980296e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.629713e-01    1.370287e-01   3.878516e-01    6.121484e-01   6.121484e-01    -4.122157e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.629713e-01    1.370287e-01   5.173979e-01    4.826021e-01   4.826021e-01    2.884850e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.008548e-01    9.914523e-02   6.163016e-01    3.836984e-01   3.836984e-01    -7.216419e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.282648e-01    7.173518e-02   6.949362e-01    3.050638e-01   3.050638e-01    4.645098e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.008548e-01    9.914523e-02   5.133044e-01    4.866956e-01   4.866956e-01    -5.457220e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.033669e-01    1.966331e-01   3.419212e-01    6.580788e-01   6.580788e-01    6.881862e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    4.995621e-02    -4.995621e-02   0    1.028026e-01   1.028026e-01    6.712699e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.614513e-02    9.638549e-01   0    9.898553e-01   8.173440e-02    -7.273753e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.480970e-01    -9.480970e-01   7.574555e-01    9.598362e-01   2.425445e-01    -4.696219e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.026160e-01    6.973840e-01   0    9.919343e-01   2.699224e-01    -9.407523e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.859826e-01    3.140174e-01   6.022237e-01    9.680673e-01   3.977763e-01    1.662113e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.835348e-01    2.164652e-01   6.683872e-01    3.316128e-01   3.316128e-01    2.699282e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.282648e-01    -9.282648e-01   6.130470e-01    9.494834e-01   3.869530e-01    -2.223294e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.577288e-01    1.422712e-01   4.767869e-01    5.232131e-01   5.232131e-01    2.971953e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    4.954173e-01    -4.954173e-01   0    4.195434e-01   4.195434e-01    -2.779979e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.433795e-01    1.566205e-01   7.363474e-01    2.636526e-01   2.636526e-01    -1.366553e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.584524e-01    6.415476e-01   0    9.949015e-01   3.335628e-01    -2.049062e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    5.358170e-01    -5.358170e-01   0    4.701414e-01   4.701414e-01    2.044138e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.716334e-01    3.283666e-01   4.874101e-01    5.125899e-01   5.125899e-01    4.372265e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.970616e-01    1.029384e-01   5.840134e-01    4.159866e-01   4.159866e-01    2.216671e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.876831e-01    6.123169e-01   0    9.837024e-01   3.737913e-01    1.561530e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    5.569664e-01    4.430336e-01   0    9.155485e-01   5.021256e-01    1.543249e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.624148e-01    2.375852e-01   5.924595e-01    4.075405e-01   4.075405e-01    -2.829226e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.866794e-01    1.133206e-01   7.903800e-01    9.680673e-01   2.096200e-01    -5.358328e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.280985e-01    1.719015e-01   6.759802e-01    3.240198e-01   3.240198e-01    -2.555278e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.180084e-01    8.199158e-02   6.284007e-01    9.746115e-01   3.715993e-01    -8.940699e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.727970e-01    2.272030e-01   4.788049e-01    5.211951e-01   5.211951e-01    7.621066e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.356104e-01    1.643896e-01   5.856178e-01    4.143822e-01   4.143822e-01    9.972378e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.255203e-01    7.447965e-02   6.692650e-01    8.768173e-01   3.307350e-01    -4.351093e-03   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.794491e-01    -6.794491e-01   0    6.041592e-01   6.041592e-01    -2.435184e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.461113e-01    -9.461113e-01   5.321069e-01    9.321874e-01   4.678931e-01    1.915154e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.756230e-01    1.243770e-01   7.423844e-01    2.576156e-01   2.576156e-01    5.269454e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.845459e-01    3.154541e-01   4.230577e-01    5.769423e-01   5.769423e-01    1.717191e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.810581e-01    1.189419e-01   6.705407e-01    3.294593e-01   3.294593e-01    -4.910116e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    4.916061e-01    -4.916061e-01   0    4.803437e-01   4.803437e-01    -1.999682e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.717575e-01    2.282425e-01   5.412954e-01    4.587046e-01   4.587046e-01    -2.922241e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.100087e-01    8.999129e-02   7.951797e-01    2.048203e-01   2.048203e-01    -1.381206e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.556949e-01    -3.556949e-01   0    3.819028e-01   3.819028e-01    -3.514899e-01   2.514793e-01   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    2.573582e-01    -2.573582e-01   0    3.036362e-01   3.036362e-01    1.777127e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.348582e-01    1.651418e-01   6.353016e-01    3.646984e-01   3.646984e-01    1.067512e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.406761e-01    5.932389e-02   4.996172e-01    5.003828e-01   5.003828e-01    2.076051e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.805139e-01    1.194861e-01   7.100423e-01    2.899577e-01   2.899577e-01    4.825632e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.139412e-01    -9.139412e-01   7.380596e-01    9.053512e-01   2.619404e-01    2.259148e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.348880e-01    6.511197e-02   8.371553e-01    1.628447e-01   1.628447e-01    1.102958e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    1.862080e-01    8.137920e-01   0    9.580304e-01   2.414095e-01    -1.276299e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    4.111919e-01    -4.111919e-01   0    3.968739e-01   3.968739e-01    -5.976203e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    2.975123e-01    -2.975123e-01   0    3.155391e-01   3.155391e-01    2.465066e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.570770e-01    -9.570770e-01   6.021649e-01    9.427958e-01   3.978351e-01    -2.522652e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.612697e-01    3.387303e-01   5.868028e-01    9.079661e-01   4.131972e-01    6.069945e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.528891e-01    4.711088e-02   8.705284e-01    1.294716e-01   1.294716e-01    5.717433e-01   5.660377e-01   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.924800e-01    3.075200e-01   4.787581e-01    5.212419e-01   5.212419e-01    -4.219897e-01   1.562500e-01   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.549163e-01    2.450837e-01   4.665443e-01    5.334557e-01   5.334557e-01    2.210693e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    7.774981e-01    2.225019e-01   5.855807e-01    4.144193e-01   4.144193e-01    -1.223473e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.226730e-01    1.773270e-01   5.758699e-01    4.241301e-01   4.241301e-01    6.527318e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    2.152610e-01    -2.152610e-01   0    2.508730e-01   2.508730e-01    -2.401956e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.390118e-01    1.609882e-01   6.705111e-01    9.100452e-01   3.294889e-01    -2.375647e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.135475e-01    8.645251e-02   7.694658e-01    9.742177e-01   2.305342e-01    3.802368e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    1.557491e-01    8.442509e-01   0    9.723398e-01   1.994595e-01    1.503761e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.891538e-01    -3.891538e-01   0    3.635211e-01   3.635211e-01    1.535103e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.374485e-01    6.255154e-02   6.117727e-01    3.882273e-01   3.882273e-01    -1.589477e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.659136e-01    3.408644e-02   8.970621e-01    1.029379e-01   1.029379e-01    -1.947450e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    8.835192e-01    1.164808e-01   5.330976e-01    4.669024e-01   4.669024e-01    -1.078935e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    2.815669e-01    -2.815669e-01   0    2.890216e-01   2.890216e-01    8.479364e-03   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.753372e-01    2.466278e-02   9.181581e-01    9.831921e-01   8.184194e-02    4.207771e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    2.037239e-01    -2.037239e-01   0    2.297900e-01   2.297900e-01    -7.215804e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    1.474017e-01    8.525983e-01   0    9.965676e-01   1.826971e-01    -1.553933e-02   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    3.831141e-01    6.168859e-01   0    9.861990e-01   3.501940e-01    1.732498e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    9.821556e-01    1.784441e-02   7.299921e-01    2.700079e-01   2.700079e-01    2.234934e-01   2.543353e-01   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    5.536606e-01    4.463394e-01   0    9.279066e-01   4.833642e-01    -1.923024e-01   0   8.335609e-01   5.818117e-02
06   2.764636e-01    2.049385e-01    6.770572e-01    -6.770572e-01   0    5.892428e-01   5.892428e-01    1.011513e-01   0   8.335609e-01   5.818117e-02
